100406	1	1	1	1	1	0	1	0	0	1	0	0	-1	-1	1
100407	1	0	1	0	0	1	1	0	1	1	0	0	-1	1	1
100408	0	0	0	0	0	0	1	0	0	0	0	0	-1	1	1
100409	1	1	1	1	1	1	1	0	1	0	1	1	-1	1	1
100410	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	1
100411	1	1	1	0	1	0	0	0	1	0	0	0	-1	-1	1
100412	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1
100413	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1
100414	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1
100415	0	0	1	0	0	0	1	0	0	1	0	0	-2	1	1
100416	0	1	1	0	0	1	0	0	0	0	0	0	-3	-1	1
100417	1	1	1	1	1	1	1	1	1	0	1	1	1	-1	1
100418	0	1	1	0	1	0	0	0	0	1	0	1	0	-1	1
100419	0	0	0	0	1	0	0	1	0	0	0	0	-2	1	1
100420	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1
100421	0	1	1	0	0	0	1	0	0	0	0	0	-1	-1	1
100422	0	0	0	0	1	0	1	0	1	0	0	0	-2	1	1
100423	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1
100424	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1
100425	0	1	0	0	0	0	0	0	0	0	1	0	-1	-1	1
100426	1	1	1	0	1	0	1	0	1	0	0	1	1	1	1
100427	1	1	1	0	0	0	1	1	1	0	0	0	-1	1	1
100428	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1
100429	0	0	1	0	0	0	1	0	0	0	0	1	-3	1	1
100430	0	0	1	0	0	0	1	0	0	0	0	1	-2	1	1
100431	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1
100432	0	1	1	0	1	0	0	0	1	1	0	1	1	1	1
100433	0	1	1	1	0	1	1	0	0	0	0	0	-1	1	1
100434	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1
100435	0	0	1	1	1	0	1	1	0	0	0	0	-1	1	1
100436	0	0	1	0	0	1	1	0	1	0	0	0	-2	1	1
100437	1	0	1	0	0	0	0	0	0	0	1	0	-1	1	1
100438	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
100439	0	0	1	0	0	0	0	0	0	0	0	0	-3	-1	1
100440	0	0	1	0	0	1	1	1	1	0	0	1	-1	1	1
100441	1	0	0	0	1	0	0	0	0	0	0	0	-2	-1	1
100442	0	1	1	1	1	1	0	1	1	0	1	0	-2	-1	1
100443	1	1	0	0	1	1	1	0	0	1	1	1	0	-1	1
100444	0	0	1	0	0	0	0	1	0	0	0	0	-1	1	1
100445	1	0	0	0	0	0	0	0	0	0	0	0	-2	1	1
100446	1	0	0	0	1	0	1	0	0	0	0	0	0	-1	1
100447	0	0	0	0	0	0	0	0	0	0	0	0	-3	1	1
100448	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1
100449	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	1
100450	0	0	1	0	1	0	0	1	0	0	0	0	-3	1	1
100451	0	0	0	1	1	0	0	1	0	1	0	0	-2	-1	1
100452	0	1	1	0	0	0	0	0	1	1	0	0	-3	-1	1
100453	1	1	1	0	1	1	1	0	1	1	0	1	-1	-1	1
100454	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
100455	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1
100456	0	1	0	0	1	0	0	0	0	0	0	0	-1	-1	1
100457	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1
100458	0	0	1	0	0	0	0	0	0	1	0	1	-1	1	1
100459	1	1	1	0	1	1	1	1	1	1	1	1	2	-1	1
100460	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1
100461	1	1	1	1	1	1	1	0	1	1	1	0	-1	1	1
100462	1	1	0	0	0	0	0	0	0	0	0	0	-2	-1	1
100463	1	1	1	0	1	0	0	1	0	1	1	0	1	-1	1
100464	1	1	1	1	1	0	1	0	1	0	1	0	0	1	1
100465	1	1	1	0	1	0	0	1	0	1	1	0	0	-1	1
100466	0	1	1	1	1	0	1	1	1	0	1	1	0	-1	1
100467	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
100468	1	0	1	0	0	0	0	1	0	0	0	0	-1	1	1
100469	1	1	1	1	1	1	1	0	0	0	1	0	-1	-1	1
100470	0	0	1	1	0	0	0	0	0	0	0	0	-2	1	1
100471	0	1	1	1	1	0	1	0	0	1	1	0	0	-1	1
100472	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	1
100473	0	1	0	0	1	0	1	1	1	0	0	1	-2	-1	1
100474	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1
100475	0	0	0	0	0	0	0	0	0	0	0	0	-2	-1	1
100476	0	0	1	0	0	0	0	0	0	0	0	0	-2	1	1
100477	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1
100478	0	0	0	0	0	0	1	1	1	0	0	0	-1	1	1
100479	0	0	0	0	0	0	0	0	0	0	0	0	-1	1	1
100480	0	0	1	0	0	0	1	1	0	0	0	0	-1	1	1
100481	0	1	0	0	0	0	0	0	0	0	0	0	-2	-1	1
100482	0	1	1	1	1	1	1	1	1	1	1	0	-1	-1	1
100483	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
100484	1	0	1	0	0	0	1	0	0	0	0	0	-2	1	1
100485	1	0	0	0	0	0	1	0	0	0	0	0	-1	1	1
100486	0	0	0	0	1	0	0	0	1	0	0	0	-3	-1	1
100487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
100488	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1
100489	0	0	0	0	0	0	0	0	0	0	0	0	-4	1	1
100490	0	0	1	0	0	0	0	0	0	0	0	0	-1	1	1
100491	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100492	0	1	1	1	1	0	1	1	1	1	0	1	-1	1	1
100493	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1
100494	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1
100495	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100496	1	1	1	0	1	0	0	0	0	0	1	1	-1	-1	1
100497	1	1	0	0	1	0	0	0	0	0	1	0	0	-1	1
100498	0	0	0	0	0	0	1	1	0	1	1	0	-2	1	1
100499	1	0	1	0	0	0	0	0	0	1	0	0	-2	1	1
100500	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
